ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_ReducedNoise,Intensity_IntegratedIntensityEdge_ReducedNoise2,Intensity_IntegratedIntensity_ReducedNoise,Intensity_IntegratedIntensity_ReducedNoise3,Intensity_LowerQuartileIntensity_ReducedNoise,Intensity_LowerQuartileIntensity_ReducedNoise4,Intensity_MADIntensity_ReducedNoise,Intensity_MADIntensity_ReducedNoise5,Intensity_MassDisplacement_ReducedNoise,Intensity_MassDisplacement_ReducedNoise6,Intensity_MaxIntensityEdge_ReducedNoise,Intensity_MaxIntensityEdge_ReducedNoise7,Intensity_MaxIntensity_ReducedNoise,Intensity_MaxIntensity_ReducedNoise8,Intensity_MeanIntensityEdge_ReducedNoise,Intensity_MeanIntensityEdge_ReducedNoise9,Intensity_MeanIntensity_ReducedNoise,Intensity_MeanIntensity_ReducedNoise10,Intensity_MedianIntensity_ReducedNoise,Intensity_MedianIntensity_ReducedNoise11,Intensity_MinIntensityEdge_ReducedNoise,Intensity_MinIntensityEdge_ReducedNoise12,Intensity_MinIntensity_ReducedNoise,Intensity_MinIntensity_ReducedNoise13,Intensity_StdIntensityEdge_ReducedNoise,Intensity_StdIntensityEdge_ReducedNoise14,Intensity_StdIntensity_ReducedNoise,Intensity_StdIntensity_ReducedNoise15,Intensity_UpperQuartileIntensity_ReducedNoise,Intensity_UpperQuartileIntensity_ReducedNoise16,Location_CenterMassIntensity_X_ReducedNoise,Location_CenterMassIntensity_X_ReducedNoise17,Location_CenterMassIntensity_Y_ReducedNoise,Location_CenterMassIntensity_Y_ReducedNoise18,Location_CenterMassIntensity_Z_ReducedNoise,Location_CenterMassIntensity_Z_ReducedNoise19,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_ReducedNoise,Location_MaxIntensity_X_ReducedNoise20,Location_MaxIntensity_Y_ReducedNoise,Location_MaxIntensity_Y_ReducedNoise21,Location_MaxIntensity_Z_ReducedNoise,Location_MaxIntensity_Z_ReducedNoise22,Number_Object_Number
4,21,747,957,929,842,900,809,914.0481927710844,824.6854082998661,747,1.0800249583553523e-12,38760.26506024097,642.0226447960194,1.4139800441625994e-12,-2963.674699,-4705.141127,-303039.1491,51105.07095046855,-168.1527556,1778758.1922314076,41232.234688956174,1.0795964643949774,771,0.5142645283299954,30.84007036,1,0.780564263,0.9262720219822279,0.16104639174405705,0.000602259,1.8158454766776368e-06,1.3372981191800732e-08,1.340743857033804e-15,1.7960647208923495e-10,-1.60E-15,69.31687516,50.98477947,51.887905033789785,3.9674360090966267,3.9674360090966267,68.41374959902082,33.302702632303635,32.984845004941285,14.317821063276353,5.352325329447872,5,28,28.56145079489707,nan,nan,0.06946172,4.209677651714034e-05,nan,-0.005311159,-0.000308511,-0.000727004,0.091584671,-1.10E-05,0.004267319,3.6192181968356924e-06,0.000419901,-0.00098718,-3.82E-05,-0.000100149,-12.82397796,100.66904755831213,0.9688715953307393,747,10494,186182,3705186,11717,161639,2832367,55861361,234891,3206653,54906637,1057414243,0.8738587574535199,0.036371202,0.098126776,0.057412157,0.016035168,0.005385171,0.056142478,0.029339369,0.008689718,0.003622866,0.009502895,0.001836539,0.018754188802746503,0.006185554,0.011950296,0.003763429,0.01188651,0.008126441,0.003118289,0.002151959,0.002400514,0.004632592,0.009520991,0.003572124,0.000207563,0.008494561,0.001506153,0.004689959,0.001813595,0.003315277,2.5892347618937492,2.5892347618937492,31.573860362172127,31.573860362172127,0.034647589549422264,0.034647589549422264,0.007481139,0.007481139,0.024152576,0.024152576,0.033382468,0.033382468,0.059042256,0.059042256,0.029761319102227003,0.029761319102227003,0.042267551,0.042267551,0.041581174,0.041581174,0.027348192408680916,0.027348192408680916,0.027348192408680916,0.027348192408680916,0.0014642,0.0014642,0.008872865,0.008872865,0.049870585,0.049870585,914.0523541977049,914.0523541977049,824.6616169,824.6616169,0,0,914.0481927710844,824.6854082998661,0,914,914,826,826,0,0,21
4,16,746,960,370,560,340,528,354.43297587131366,543.7091152815013,746,9.379164112033322e-13,41251.148793565684,1334.1915272876286,2.2737367544323206e-13,-1287.044236,-702.4724177,-136560.7308,47575.87801608577,-1462.300534,1742016.997645388,-160346.9007,1.0560279791838802,767,0.37785225035182635,30.81942083122964,1,0.7770833333333333,0.9469446072563533,0.1596127098046623,0.000150554,1.7662565933218604e-07,7.551489870465323e-11,-2.65E-19,-5.91E-13,7.546353110434255e-20,64.11226959139753,54.958811922880564,55.296446103975455,1.725260369872564,1.725260369872564,63.77463541030265,32.02805509958981,31.78049716414141,14.560219778561036,5.403998041678441,5,29,29.653684269683744,nan,nan,0.074123922,8.777505488125803e-05,nan,-0.002312681,-4.62E-05,-0.000328934,0.085488787,-9.62E-05,0.004196004,-1.41E-05,4.833177530707154e-05,-0.000409736,1.0312797907849748e-05,-4.20E-05,-11.072865,99.49747468305831,0.9726205997392438,746,10767,196651,4030347,11719,167853,3051359,62341893,231671,3301803,58949869,1181470119,0.938195473,0.026275374841548446,0.05413796,0.032031559,0.018860209,0.003561647,0.040983578873508855,0.023475500160743384,0.003643654,0.009300613,0.005015118,0.001921391,0.025871645428054462,0.013896433685864254,0.004954103,0.002416365,0.001725138,0.006349428,0.001773654,0.003174154,0.012396043364495323,0.005730412,0.005443938,0.000882504,0.002632489,0.005803985,0.006174017,0.001529621,0.001912582,0.000896302,2.506757652387023,2.506757652387023,31.701719200238585,31.701719200238585,0.034419724717736244,0.034419724717736244,0.007944301,0.007944301,0.070191924,0.070191924,0.031889215,0.031889215,0.060552131,0.060552131,0.029491266,0.029491266,0.042495602,0.042495602,0.041712057,0.041712057,0.027448680251836777,0.027448680251836777,0.027448680251836777,0.027448680251836777,0.001099917,0.001099917,0.009309438,0.009309438,0.050354542,0.050354542,354.37960545876666,354.37960545876666,543.7547059084674,543.7547059084674,0,0,354.43297587131366,543.7091152815013,0,354,354,544,544,0,0,16
6,3,741,960,977,138,945,108,960.1916329284751,122.34008097165992,741,-8.88E-13,46982.78812415655,-5783.56252,1.637801005927031e-12,35.70850202429138,-4244.892327,-15422.14974,40664.299595141696,5144.670600512476,1722633.861956814,145250.08045037257,1.0631536740501686,765,0.3667331299415318,30.71596494738128,1,0.771875,0.9405977935347958,0.15962506027216067,0.000132437,3.239095352481335e-06,2.7075426257122637e-09,1.0163038161337676e-16,1.1223626467655473e-11,2.322976228041401e-16,63.404844698849324,54.87732496282172,63.40457236728279,-0.048189611,-0.048189611,54.87759729438825,31.850863648912085,31.622776601683793,14.317821063276353,5.374486492470054,5,29,29.631692482967413,nan,nan,0.085566225,-0.000386946,nan,6.503321372309619e-05,-0.000284002,-3.79E-05,0.074058836,0.000344201,0.004233878,1.3114527667824316e-05,0.00025433,5.339402728741561e-05,-2.50E-05,4.246147565437732e-06,89.67621064284744,99.49747468305833,0.9686274509803922,741,11257,217995,4733407,10626,161462,3122906,67693280,193042,2938792,56001096,1192871830,0.9375292403452109,0.009512407,0.055778829,0.031683984,0.007400013,0.009223215,0.043933149,0.024098577,0.003034844,0.004801693,0.006904588,0.002303165,0.029530018674128092,0.015158308668041855,0.003347165,0.005058194,0.002925044,0.004913462,0.00167404,0.002344987,0.015441674248784482,0.00691155,0.004043991,0.00375404,0.003374959,0.002514993,0.003826063,0.002655576,0.002907408,0.002527215,0.6543156080879271,0.6543156080879271,8.695592191070318,8.695592191070318,0.009150786,0.009150786,0.002437307,0.002437307,0.1795852405779093,0.1795852405779093,0.008472255,0.008472255,0.017637096345424652,0.017637096345424652,0.007697831,0.007697831,0.011734942228165072,0.011734942228165072,0.011435162,0.011435162,0.006201883,0.006201883,0.006201883,0.006201883,0.000610497,0.000610497,0.002985243,0.002985243,0.014172233641147614,0.014172233641147614,960.1403810435256,960.1403810435256,122.16796443287717,122.16796443287717,0,0,960.1916329284751,122.34008097165992,0,960,960,122,122,0,0,3
1,43,736,960,899,951,867,921,882.6983695652174,935.3994565217391,736,1.1084466677857563e-12,44999.03804347828,1085.4359936201363,9.29034627006331e-13,663.6793478260868,-2396.535828,79699.29801020274,41298.55978260868,-1186.896001,1664179.117728354,-270699.1369,1.057809713680475,756,0.29519723529630504,30.612159429303247,1,0.7666666666666667,0.9453496097333653,0.1593100148904311,5.267075785096325e-05,5.144809418333582e-07,1.1930395147998404e-10,7.539145772589531e-19,1.2260525534942002e-13,5.52499191987824e-19,61.29683157603614,55.955339383321146,61.139997341682445,-0.901738244,-0.901738244,56.11217361767484,31.316917236799956,31.144823004794873,14.560219778561036,5.387020041845362,5,29,29.921320661580737,nan,nan,0.083070649,7.386006458432744e-05,nan,0.001225188,-0.000163076,0.000199904,0.076239366,-8.08E-05,0.004174136,-2.50E-05,0.000154612,0.000188471,-1.43E-05,2.1650690848291657e-05,80.13356448639868,98.91168824543142,0.9735449735449735,736,11554,226378,4967674,10598,167035,3278161,71989309,193904,3061903,59273757,1280192449,0.9620824069579602,0.008812418,0.035416554,0.021077406,0.00767231,0.004093957,0.030723266518807645,0.018513954087225178,0.004190767,0.006072775,0.004467522,0.004520854,0.02439873,0.015198233312568166,0.004487237,0.001396553,0.004399454,0.004914241,0.004185907,0.002908402,0.017158206862518403,0.011632584940729338,0.005081595,0.00123648,0.001300193,0.003062707,0.005171618,0.004073146,0.002828497,0.002122354,2.2040518019348383,2.2040518019348383,29.71507137455046,29.71507137455046,0.031474281,0.031474281,0.008449823,0.008449823,0.055556928,0.055556928,0.028996207,0.028996207,0.061839621514081955,0.061839621514081955,0.026238711927795692,0.026238711927795692,0.040373738,0.040373738,0.039573919,0.039573919,0.023248521611094475,0.023248521611094475,0.023248521611094475,0.023248521611094475,0.001142476,0.001142476,0.010215945,0.010215945,0.048509531,0.048509531,882.7146684989573,882.7146684989573,935.3463442156661,935.3463442156661,0,0,882.6983695652174,935.3994565217391,0,883,883,936,936,0,0,43
2,52,729,1276,425,568,381,539,403.5473251028807,553.0891632373114,729,2.2737367544323206e-12,92474.61728395062,-153229.5646,6.998845947236987e-13,33451.42386831276,-106275.416,7874023.152981756,33141.204389574756,-21118.45967,4645967.303305683,-20245208.77,1.5969752532703918,817,0.911970852,30.46623751157884,1,0.5713166144200627,0.6261837795871499,0.23636833001880805,0.028313061801531994,0.00059868,0.000183319,6.062568974852564e-08,3.077371399898554e-05,3.5701804179743165e-09,147.4887963,24.82371624,126.85132686412979,-45.88672684,-45.88672684,45.461185719581295,48.57798618201426,46.06517122512408,10.44030650891055,4.077758934710778,3.605551275463989,20.48380352611672,19.92936175193299,nan,nan,0.1740073070838543,-0.010678832,nan,0.062944756,-0.007406516,0.020324230071842576,0.062361023,-0.001471782,0.011992054,-0.001935423,0.001433109,0.008159958,-0.000870984,0.002464162,65.78425683181831,120.95331880577405,0.8922888616891065,729,16437,463085,14458209,10271,265035,7926685,255407703,177851,4931551,151978277,4968636331,0.4374135853496389,0.036144611,0.1472861955801925,0.1024486843131154,0.017183720618187393,0.013500567,0.034595331,0.053520995453729826,0.037370586433586955,0.010186745487661016,0.009761164,0.007877265,0.009190617,0.011708702877583774,0.010542820311704464,0.017079929,0.002390166,0.008536564,0.008559971,0.005269997,0.003409358,0.001225184,0.011060813530004737,0.008451354,0.008873704,0.002115727,0.007548962,0.004371462,0.006752987,0.003337035,12.433441877365112,12.433441877365112,122.74445836991072,122.74445836991072,0.1248763632029295,0.1248763632029295,0.035206951,0.035206951,0.40006767779792723,0.40006767779792723,0.22044312953948975,0.22044312953948975,0.22044312953948975,0.22044312953948975,0.125590322,0.125590322,0.16837374261990495,0.16837374261990495,0.18136309832334518,0.18136309832334518,0.065925978,0.065925978,0.065925978,0.065925978,0.042387112,0.042387112,0.046485023,0.046485023,0.21416861191391945,0.21416861191391945,403.25212378243856,403.25212378243856,552.8191441134926,552.8191441134926,0,0,403.5473251028807,553.0891632373114,0,392,392,542,542,0,0,52
2,22,715,960,350,329,320,297,335.64335664335664,312.03776223776225,715,-1.42E-13,40058.055944055945,-48917.24681,3.836930773104541e-13,6119.629370629372,17588.934236392994,714578.6936270243,43793.98041958043,61219.01400557485,1776952.377722822,4244384.914605416,1.1148257468754048,739,0.5145961220990383,30.172276587716105,1,0.7447916666666666,0.8970011706338552,0.16402178368357645,0.000626577,0.00030497,2.2711280200164364e-06,5.93299473242839e-11,5.684898599840572e-08,-7.25E-12,67.58655776,49.68901757283497,56.025253068609715,-8.558922197,-8.558922197,61.25032226514746,32.88441764992586,32.64965543462902,13.416407864998739,5.089390357133989,4.472135955,28.24072346,28.196174938550786,nan,nan,0.078356997,-0.003578466,nan,0.011970520554803406,0.001286691,0.001954933,0.085664786,0.004478383,0.004861359,0.000434254,-7.79E-05,0.002025373,0.000285532,0.000266654,36.51282901380186,100.08326112068524,0.9675236806495264,715,11185,215029,4568143,10752,174317,3442607,74727365,205480,3459667,69322101,1514681623,0.8195064514037917,0.047985434,0.12207487891312081,0.055751376,0.019763935683558186,0.0486304,0.047937311,0.012573329126515136,0.006396287,0.004107015,0.001611821,0.011950132234582314,0.002508547,0.011404200582336124,0.004573359,0.006918174,0.011645279057173677,0.012629660564049886,0.015840498850063833,0.001977639,0.00473319,0.011129152925777243,0.002594598,0.004311675,0.003712507,0.007376673,0.003360814,0.003439805,0.002574616,0.002921848,11.803991727530956,11.803991727530956,122.25562213361263,122.25562213361263,0.1418912522494793,0.1418912522494793,0.026019111275672913,0.026019111275672913,0.42722803075865484,0.42722803075865484,0.20772433280944824,0.20772433280944824,0.21924415230751038,0.21924415230751038,0.13725571776198786,0.13725571776198786,0.17098688410295473,0.17098688410295473,0.18481893092393875,0.18481893092393875,0.068277977,0.068277977,0.068277977,0.068277977,0.042066507,0.042066507,0.039763774,0.039763774,0.20447486639022827,0.20447486639022827,335.5084052527414,335.5084052527414,311.63240817963907,311.63240817963907,0,0,335.64335664335664,312.03776223776225,0,332,332,307,307,0,0,22
4,18,713,924,688,707,660,674,673.1654978962132,689.5624123,713,8.526512829121202e-14,34866.471248246846,3707.7851127821978,-1.67E-12,-6293.364656,-3234.239749,-621171.1353,48081.47265077138,-3810.774959,1645213.7613634353,-129858.978,1.0737184115650356,734,0.6005656086806245,30.130048048354833,1,0.7716450216450217,0.9313428821085552,0.16316483479326674,0.001288745,2.5667026574428798e-06,3.8892792393988584e-08,9.748114473777933e-15,1.0820583329928177e-09,-7.48E-15,70.96629078705608,45.37023642054311,48.90108169459586,8.826598396,8.826598396,67.43544551300333,33.696597047667844,33.24154027718932,13.416407864998739,5.199017246062387,4.472135955,26.385602134497518,26.94297278936921,nan,nan,0.068584967,0.000273143,nan,-0.012379521,-0.000238258,-0.001713731,0.094579867,-0.00028073,0.004538933,-1.34E-05,0.000435325,-0.002322369,-8.84E-06,-0.000242953,-21.80256176,98.08326112068524,0.9713896457765667,713,9387,158451,3007863,11096,139791,2296935,42788199,220762,2706751,42995511,775894543,0.8189715647741072,0.023279463620226367,0.1300351142753441,0.074982239,0.005231462,0.006638868,0.059503089,0.025975797551554103,0.013076112352784037,0.008255072,0.00778388,0.001742389,0.006547086,0.006590641,0.017696513,0.003510171,0.008219493,0.00231302,0.002421675,0.002229469,0.012909671,0.012783019501090882,0.009913272,0.00653819,0.001496154,0.003690107,0.005257636,0.003120632,0.001332937,0.001797582,2.531810237,2.531810237,29.13791488483548,29.13791488483548,0.034404774,0.034404774,0.006352011,0.006352011,0.051503522,0.051503522,0.03328089,0.03328089,0.054695353,0.054695353,0.030140598060651905,0.030140598060651905,0.040866640792195624,0.040866640792195624,0.040359382,0.040359382,0.027072779834270477,0.027072779834270477,0.027072779834270477,0.027072779834270477,0.001621849,0.001621849,0.007529266,0.007529266,0.047253556,0.047253556,673.1703820332632,673.1703820332632,689.5111409277986,689.5111409277986,0,0,673.1654978962132,689.5624123,0,673,673,689,689,0,0,18
1,12,709,918,689,369,655,342,671.6488011283498,355.01692524682653,709,-3.41E-13,49363.55148,-5401.017437,-6.25E-13,-5573.785614,-3059.984817,-734641.3636,33057.79689703808,4180.607693547203,1594191.9702320949,141073.42259480723,1.079776061277673,729,0.6218028773071751,30.045412914740087,1,0.7723311546840959,0.9261179571037388,0.16396352433849137,0.001543982,2.3731242896504825e-06,3.247435591735433e-08,-7.75E-15,-1.14E-09,4.6032931296873004e-15,72.05462736389394,44.195511392096414,69.62419109,7.861474772271083,7.861474772271083,46.62594766860095,33.95399884877042,33.37663853655727,13.341664064126334,5.173054963129921,4.472135955,25.93838853899756,26.59188188664997,nan,nan,0.098200552,-0.000403515,nan,-0.011088117,-0.000228614,-0.002061278,0.065762973,0.000312337,0.004473031,1.4865632074772477e-05,7.317659567923018e-05,-0.001538021,-2.79E-05,-0.000220883,-72.8205979,98.08326112068522,0.9725651577503429,709,11804,245886,5731994,9229,148078,3012026,69090592,153191,2409520,47648068,1063258438,0.8096570427114204,0.004052829,0.1342658396068854,0.080925296,0.002328056,0.004185624,0.057715598,0.025505377353515088,0.012385559418263354,0.002768293,0.001767957,0.000840804,0.002410751,0.010234282101390343,0.018504474,0.001216492,0.000642358,0.002219082,0.001172125,0.001879696,0.014743759,0.014928972615515708,0.010340999596319494,0.008228581,0.001924429,0.002170675,0.000444382,0.000612059,0.000721896,0.001712335,2.3166627418249846,2.3166627418249846,25.621928004547954,25.621928004547954,0.031054625287652016,0.031054625287652016,0.005102757,0.005102757,0.13037581489327596,0.13037581489327596,0.030716985,0.030716985,0.047365405,0.047365405,0.027579318,0.027579318,0.036138121,0.036138121,0.03575943,0.03575943,0.024424965,0.024424965,0.024424965,0.024424965,0.001489275,0.001489275,0.006055078,0.006055078,0.041213798336684704,0.041213798336684704,671.7749465680159,671.7749465680159,354.98398315884606,354.98398315884606,0,0,671.6488011283498,355.01692524682653,0,673,673,356,356,0,0,12
7,28,706,1200,753,940,723,900,736.8895184135978,918.8456090651558,706,-1.04E-12,34043.38243626062,-11047.54722,4.61142235508305e-12,23675.957507082152,42816.83480326476,2272482.5780810756,66676.17138810197,90545.05486762595,3025537.2440437204,9626280.145029228,1.4592530913233697,777,0.8525829955577677,29.98177977677484,1,0.5883333333333334,0.6852820843388575,0.20207118631953266,0.013311557942228266,0.000495133,8.016970806031798e-05,1.502082604384623e-08,8.107901795266856e-06,-5.43E-09,112.05875973090764,30.60349781068243,48.22008843662976,-33.53535058,-33.53535058,94.4421691,42.34312406630529,41.677331968349414,11,4.324674592939623,4,22.49555270581566,22.128171297486805,nan,nan,0.068300409,-0.000834169,nan,0.047500497,0.003232978,0.006457828,0.13377077776906557,0.006836802,0.008597821,0.001029537,0.003410673,0.012507728072169514,0.001705907,0.001542279,27.713576534450013,113.78174593052022,0.9086229086229086,706,9806,170244,3299252,13305,208476,3908864,79935618,317417,5391690,105270374,2207880000,0.5175055374686384,0.089744311,0.14635146839683927,0.090384096,0.046061454,0.03426292,0.015456959,0.026720647368788653,0.023497862,0.015177728554827245,0.009914166,0.011949703920875238,0.000317187,0.004885584,0.018953542,0.013481309916647847,0.008990526,0.016936625975324884,0.005688547,0.005400977,0.00283165,0.005677567,0.004733624,0.012801302,0.008329216,0.008352294,0.012168420820161228,0.009572873,0.003305443,0.002518224,3.0867203567177057,3.0867203567177057,26.704592483118176,26.704592483118176,0.030348336324095726,0.030348336324095726,0.004907435,0.004907435,0.8967715692058368,0.8967715692058368,0.12388914078474045,0.12388914078474045,0.12388914078474045,0.12388914078474045,0.033920004,0.033920004,0.037825202,0.037825202,0.034982804,0.034982804,0.018773650750517845,0.018773650750517845,0.018773650750517845,0.018773650750517845,0.021209603700714733,0.021209603700714733,0.015517192451135892,0.015517192451135892,0.040202629,0.040202629,737.4337799508576,737.4337799508576,919.5583352583012,919.5583352583012,0,0,736.8895184135978,918.8456090651558,0,746,746,931,931,0,0,28
4,19,698,899,1291,726,1262,695,1276.3467048710602,709.7063037249284,698,-1.08E-12,37020.09742120344,-4794.233742,1.4637180356658064e-12,5589.074498567334,-3702.212116,606942.5454240979,41458.79226361032,4198.141181106874,1517506.7448920335,304188.54279431305,1.0525195782925412,715,0.5155348510155536,29.811427376513585,1,0.7764182424916574,0.9501010913471637,0.16108014237324358,0.000609405,3.5018398664869233e-06,2.3010889999679105e-08,-1.08E-15,-1.36E-10,6.441728347294667e-15,64.83242719261132,47.60151218391271,53.03738885559233,-8.007270055,-8.007270055,59.39655052,32.20743446910637,31.622776601683793,13.892443989449804,5.204111205,4.472135955,26.870057685088806,27.597539653791664,nan,nan,0.075984798,-0.000372461,nan,0.011471733603515845,-0.000287622,0.001784766,0.085095345,0.000326151,0.004462358,3.3857031159773835e-05,0.000432074,0.001896863,-1.24E-05,0.00022407,34.171314436632265,96.08326112068524,0.9762237762237762,698,10014,180688,3649716,10265,152858,2813920,57572594,192419,2929166,53857704,1094652422,0.8887212022251436,0.025539675,0.0878739,0.060536727299438306,0.011138585405352917,0.003945055,0.051984557518425054,0.033898936,0.006238529,0.002565929,0.007095303,0.002747321,0.018511585,0.01049998,0.012869592648646282,0.002125924,0.008342421,0.009133942,0.001413648,0.003222095,0.002327645,0.002157403,0.012721991942487387,0.001471876,0.002195583,0.005565784,0.005355506,0.003113401,0.002106359,0.003130294,2.476195542141795,2.476195542141795,29.75838402658701,29.75838402658701,0.035061836,0.035061836,0.007277861,0.007277861,0.028759754103209974,0.028759754103209974,0.033456873,0.033456873,0.058949265629053116,0.058949265629053116,0.030197506611485306,0.030197506611485306,0.042633788,0.042633788,0.042089398950338364,0.042089398950338364,0.026714477688074112,0.026714477688074112,0.026714477688074112,0.026714477688074112,0.001619177,0.001619177,0.00875839,0.00875839,0.049843416,0.049843416,1276.3415886874018,1276.3415886874018,709.6780026980769,709.6780026980769,0,0,1276.3467048710602,709.7063037249284,0,1276,1276,709,709,0,0,19
4,15,696,900,435,541,405,511,419.17097701149424,525.0876436781609,696,-4.33E-13,38780.653735632186,3053.720417987821,1.7479351299698465e-12,5506.570402298847,-1526.656258,619219.8115987101,39103.65373563219,-3398.972111,1517679.6616227601,-355896.4313,1.055544059839359,716,0.4978605681204114,29.768686956862464,1,0.7733333333333333,0.9473787386498939,0.1607797997408516,0.000517319,1.2422002340769785e-06,5.4895912828687655e-09,3.0703327236613724e-16,8.743474047571603e-11,3.3351234091366614e-16,63.86651136969796,48.036229249934784,55.71933007993131,-7.911739084,-7.911739084,56.183410539701434,31.96661042267646,31.622776601683793,13.892443989449804,5.212343819739694,4.472135955,26.870057685088806,27.723269431994424,nan,nan,0.080056509,0.00023895,nan,0.011367441212302746,-0.000119459,0.001836611,0.080723291,-0.000265965,0.00450145,-4.00E-05,5.046782642019798e-05,0.001827528,-4.55E-05,0.000225338,44.16003828463371,96.08326112068524,0.9720670391061452,696,9863,178549,3632387,9805,144453,2669875,55043523,177233,2663315,49063365,1003374665,0.8861747231356734,0.010768325124043472,0.09258998,0.056217589449317505,0.008352029,0.00328414,0.058328143,0.033210804996142054,0.008029309,0.005364668,0.002673394,0.005783616,0.023358147822299273,0.010928110410493162,0.011908927265769224,0.002916727,0.002662335,0.003288213,0.0039562,0.003013544,0.001740467,0.003283099,0.011561562,0.002846701,0.003124676,0.000671185,0.003424252,0.002496431,0.00164768,0.002880246,2.4800332505255938,2.4800332505255938,28.35806413926184,28.35806413926184,0.034324162,0.034324162,0.006251983,0.006251983,0.014742001992507567,0.014742001992507567,0.032520975917577744,0.032520975917577744,0.054216821,0.054216821,0.030244308,0.030244308,0.040744345,0.040744345,0.04027601,0.04027601,0.027529001235961914,0.027529001235961914,0.027529001235961914,0.027529001235961914,0.001241099,0.001241099,0.007360148,0.007360148,0.047181185,0.047181185,419.18274177867204,419.18274177867204,525.0965271952572,525.0965271952572,0,0,419.17097701149424,525.0876436781609,0,419,419,525,525,0,0,15
