,Pixel size ,6.45,Actual pixel size ,0.3225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,28,1109.000,1482.000,892.000,867.000,854.000,828.000,872.9603246167719,846.6113615870154,1109.000,0.000,95974.25428313795,-30494.485,4.497735517361434e-12,21038.89990982867,-45452.587,3669965.6543280813,104791.49684400362,11021.337892040026,6331084.5287208045,-1637558.016,1.0865477517942366,1132.000,0.594,37.57688990737918,1.000,0.7483130904183536,0.920,0.16323998104462267,0.001,2.4654441683501166e-05,3.030876009399121e-07,0.000,0.000,0.000,109.89965573342874,71.13348324505782,86.54125724358698,-18.971,-18.971,94.49188173489958,41.933214660157645,41.23105625617661,16.64331697709324,6.374710581568067,5.656854249492381,32.526911934581186,33.73626730865353,nan,nan,0.078,-0.001,nan,0.017106451689089162,-0.001,0.003,0.085,0.000,0.005,0.000,0.001,0.003,0.000,0.000,39.08256320822486,123.05382386916237,0.9796819787985865,1109.000,21027.000,494653.000,12987693.000,20640.000,412380.000,9958522.000,265493298.000,488930.000,10064418.000,243764952.000,6468308880.000,0.829,0.068,0.11325104403862797,0.069,0.015559966043371584,0.001,0.045,0.016672002690166516,0.007,0.019,0.019,0.002,0.009,0.007,0.012443371238002902,0.002,0.016361652080241148,0.011008985834520566,0.004,0.002,0.004,0.004,0.003,0.005,0.001,0.002,0.005,0.010,0.001,0.001,2.097856219857931,2.097856219857931,106.24718121811748,106.24718121811748,0.026701591443270445,0.026701591443270445,0.039,0.039,0.061679783552665825,0.061679783552665825,0.024568254128098488,0.024568254128098488,0.2236621379852295,0.2236621379852295,0.020171694421710875,0.020171694421710875,0.096,0.096,0.059691762551665306,0.059691762551665306,0.016446972265839577,0.016446972265839577,0.016446972265839577,0.016446972265839577,0.002,0.002,0.076,0.076,0.1771174892783165,0.1771174892783165,872.8988085129278,872.8988085129278,846.6068710784764,846.6068710784764,0.000,0.000,872.9603246167719,846.6113615870154,0.000,876.000,876.000,849.000,849.000,0.000,0.000,28.000
7,5,1097.000,1404.000,173.000,533.000,137.000,494.000,154.64357338195077,512.8805834092981,1097.000,1.8189894035458565e-12,89291.63719234272,4524.421,1.6626700016786344e-12,-5254.692,3383.721006740102,-831236.456,103017.35642661805,-5649.291,5582793.023506203,-37613.716,1.069052909804013,1123.000,0.406,37.37303547444967,1.000,0.7813390313390314,0.935,0.15980351951743818,0.000,3.9765180637909526e-07,9.35836545177815e-10,2.9535938065918304e-18,0.000,1.7809835558831055e-17,95.531,79.77298611030092,81.39620528016658,4.7900564147351385,4.7900564147351385,93.90825563046313,39.09608160423831,38.833,17.804493814764857,6.463935832948561,5.830951894845301,35.000,35.726289728501264,nan,nan,0.074,0.000,nan,-0.004,8.489419188993907e-05,-0.001,0.086,0.000,0.004,0.000,0.000,-0.001,3.1320552050917024e-06,0.000,-18.720,121.39696961966999,0.9768477292965272,1097.000,19355.000,430783.000,10755923.000,20712.000,360179.000,7951395.000,197518679.000,494072.000,8513123.000,184142271.000,4480299851.000,0.9262226661634441,0.017931482809818242,0.064,0.038,0.012,0.005,0.047576797580574454,0.027614421934057623,0.005,0.005,0.006,0.003,0.028,0.015586163227986859,0.007,0.003,0.002,0.006,0.002,0.002,0.011385813671368756,0.005,0.008,0.002,0.002,0.005,0.004,0.003,0.000,0.003,1.0775605598464608,1.0775605598464608,13.307209401391447,13.307209401391447,0.011081173550337553,0.011081173550337553,0.001,0.001,0.076,0.076,0.010633065365254879,0.010633065365254879,0.014,0.014,0.010361159229292892,0.010361159229292892,0.012,0.012,0.012057472486048937,0.012057472486048937,0.010081641376018524,0.010081641376018524,0.010081641376018524,0.010081641376018524,0.000,0.000,0.001,0.001,0.013181720394641161,0.013181720394641161,154.71282099702353,154.71282099702353,512.8494878129956,512.8494878129956,0.000,0.000,154.64357338195077,512.8805834092981,0.000,154.000,154.000,512.000,512.000,0.000,0.000,5.000
2,32,1083.000,1749.000,430.000,580.000,377.000,547.000,404.02493074792244,561.5133887349954,1083.000,4.263256414560601e-14,145474.32686980607,-25499.368,0.000,-3268.861,-92965.236,-3120658.596,63818.556,21749.232671633978,4813714.295493158,3754681.525443835,1.3464514665988416,1142.000,0.750,37.13379090462191,1.000,0.6192109777015438,0.743,0.1784421908067589,0.005,8.241786945247705e-05,7.582565403574238e-07,0.000,0.000,4.399871183448614e-13,134.44596269349967,58.806929950220265,134.32532490286803,3.018339331343369,3.018339331343369,58.92756774085189,46.380334227946165,52.952809179494906,15.524174696260024,5.724261173358851,5.000,30.82542613739061,30.67427063849317,nan,nan,0.12403077091677564,-0.001,nan,-0.003,-0.002,-0.002,0.054,0.001,0.004,8.982009448359657e-05,0.002,0.000,0.000,0.000,-87.711,135.36753236814712,0.9483362521891419,1083.000,29268.000,936440.000,33144594.000,15718.000,421509.000,13321271.000,463220373.000,291940.000,7816523.000,242022237.000,8165571179.000,0.4917683405663984,0.034,0.21593790400938273,0.052064257983270384,0.021367040687195856,0.005,0.016965573201951186,0.027852695809217565,0.026243347732996827,0.008,0.006,0.007,0.034,0.007,0.016891308434241598,0.015,0.014420503038770934,0.007,0.005,0.004,0.010354971907725889,0.012872293187707454,0.005,0.008,0.010002715379640864,0.004,0.004,0.001,0.004,0.004,13.630915701389313,13.630915701389313,214.98880176991224,214.98880176991224,0.16009337827563286,0.16009337827563286,0.019509002566337585,0.019509002566337585,0.30506716638029124,0.30506716638029124,0.22662031650543213,0.22662031650543213,0.24787795543670654,0.24787795543670654,0.12062757257866648,0.12062757257866648,0.1985122823360224,0.1985122823360224,0.22337664663791656,0.22337664663791656,0.079,0.079,0.079,0.079,0.040435745486072275,0.040435745486072275,0.049,0.049,0.23789353296160698,0.23789353296160698,404.2850310326637,404.2850310326637,561.6728058541539,561.6728058541539,0.000,0.000,404.02493074792244,561.5133887349954,0.000,405.000,405.000,562.000,562.000,0.000,0.000,32.000
4,24,1080.000,1376.000,1117.000,713.000,1074.000,681.000,1094.7518518518518,696.3592592592593,1080.000,0.000,121901.4962962963,22679.39445816136,0.000,599.2814814814819,-18439.712,164101.47788355456,70724.60740740743,-13452.824,5334032.275445208,-1204895.610,1.1069408737637692,1108.000,0.648,37.082,1.000,0.7848837209302325,0.903,0.16514583650866232,0.002,5.662068679976921e-06,9.97403552999033e-08,1.9709732975958712e-14,6.068057211138177e-10,0.000,112.87825270532036,65.47925072403494,112.87175582990399,-0.555,-0.555,65.48574759945132,42.497671033659316,42.107,16.000,6.259564628822735,5.656854249492381,31.000,32.36770012813019,nan,nan,0.10451088502768888,0.001,nan,0.001,0.000,0.000,0.061,0.000,0.004,0.000,0.000,4.829098024219038e-05,0.000,9.532480009908442e-06,89.32918892377972,122.5685424949238,0.9747292418772563,1080.000,22412.000,586992.000,17263214.000,16588.000,344831.000,9022195.000,264940529.000,325504.000,6759767.000,173905523.000,5011593485.000,0.7751379670396963,0.015362074463003939,0.15107347976844998,0.083,0.004,0.002,0.056,0.018,0.017564284330498194,0.007,0.005,0.001,0.004,0.017100171112494466,0.017937805003428432,0.005,0.002,0.004,0.001,0.001,0.015168442261080448,0.014482067840229424,0.005,0.010,0.001,0.004,0.003,0.003,0.000,0.001,4.683134596794844,4.683134596794844,61.97016366198659,61.97016366198659,0.050,0.050,0.008,0.008,0.056813476050274626,0.056813476050274626,0.048,0.048,0.073,0.073,0.044180515064102296,0.044180515064102296,0.057,0.057,0.057141851633787155,0.057141851633787155,0.041526298969984055,0.041526298969984055,0.041526298969984055,0.041526298969984055,0.001,0.001,0.009,0.009,0.065,0.065,1094.8078839508753,1094.8078839508753,696.350,696.350,0.000,0.000,1094.7518518518518,696.3592592592593,0.000,1096.000,1096.000,696.000,696.000,0.000,0.000,24.000
2,34,1075.000,1404.000,840.000,586.000,804.000,547.000,820.893,565.8418604651163,1075.000,0.000,84824.698,23713.126014061472,7.887024366937112e-13,15851.813953488356,-12908.365,2483059.861779213,102795.11627906977,-32880.840,5672439.704175985,-3619131.854,1.080,1101.000,0.570,36.99638510165959,1.000,0.7656695156695157,0.926,0.16235354371313215,0.001,1.1668999124675816e-05,1.2043512680550333e-07,1.308534460409372e-13,3.3548224813153446e-09,0.000,104.21503077348942,70.31502871812766,78.90669551108707,-14.746,-14.746,95.62336398053002,40.83430533725082,40.496913462633174,16.76305461424021,6.328359255194029,5.656854249492381,33.200,33.542,nan,nan,0.073,0.001,nan,0.013717091576842276,0.000,0.002,0.089,-0.001,0.005,0.000,9.190273498088385e-05,0.002,0.000,0.000,30.227169048715638,120.81118318204308,0.9763851044504995,1075.000,18160.000,391602.000,9504946.000,20255.000,358020.000,7901172.000,194490840.000,484437.000,8748080.000,192617304.000,4705996376.000,0.8345929942623781,0.037,0.12070023060753814,0.068,0.012165821031785318,0.010,0.059,0.025474091788900054,0.010725742875750762,0.009,0.010135067030197488,0.003,0.011232977712814948,0.004,0.013,0.003,0.011499866627079481,0.007,0.005,0.003,0.007,0.011,0.009,0.006,0.002,0.003,0.004,0.005,0.002,0.001,14.219774313271046,14.219774313271046,234.50107847899199,234.50107847899199,0.20637919008731842,0.20637919008731842,0.010315343737602234,0.010315343737602234,0.33391669177403543,0.33391669177403543,0.19451645016670227,0.19451645016670227,0.24971023201942444,0.24971023201942444,0.13805606129389364,0.13805606129389364,0.21814053811999254,0.21814053811999254,0.2350018322467804,0.2350018322467804,0.092,0.092,0.092,0.092,0.026,0.026,0.037,0.037,0.24230117350816727,0.24230117350816727,821.2127342647486,821.2127342647486,565.7455005781751,565.7455005781751,0.000,0.000,820.893,565.8418604651163,0.000,823.000,823.000,567.000,567.000,0.000,0.000,34.000
2,41,1072.000,1598.000,1330.000,721.000,1296.000,674.000,1313.1902985074628,694.6753731343283,1072.000,1.8474111129762605e-12,69085.17910447762,-28005.807,0.000,-7897.776,-53394.623,-1449460.850,126349.02985074626,62344.809534417574,4823279.511025916,2221583.6649641595,1.2074859394503328,1112.000,0.683,36.94472617243352,1.000,0.6708385481852316,0.828,0.17006346151288557,0.003,0.000,9.215468334734398e-06,2.728436017896841e-10,3.0356038197069023e-07,0.000,118.86037022440155,63.44766051741176,64.44512976163956,7.367328469592342,7.367328469592342,117.86290098017375,43.609241263640726,46.271,15.811388300841896,6.000589376279903,5.385164807134504,31.306548835666955,31.86161590815174,nan,nan,0.060,-0.001,nan,-0.007,-0.001,-0.001,0.10994673598896805,0.002,0.004,5.5078350407287764e-05,0.004,-0.001,0.000,0.000,-7.710,127.53910524340094,0.9640287769784173,1072.000,18428.000,385868.000,8980370.000,22164.000,373108.000,7653040.000,174467902.000,584598.000,9785180.000,195815188.000,4323595190.000,0.6366162609489706,0.080,0.18387746667502922,0.066,0.021,0.007,0.021381129122629367,0.016165166351649933,0.025597934657414355,0.025043884071878065,0.017,0.006,0.019071292589129735,0.011748692561910827,0.002,0.011755806672989918,0.012,0.005,0.017,0.003,0.005,0.010263598028732767,0.002,0.005,0.007,0.010661993517942833,0.006,0.004,0.006,0.004,13.531132005155087,13.531132005155087,220.22390177100897,220.22390177100897,0.18438412249088287,0.18438412249088287,0.015090301632881165,0.015090301632881165,0.7605929913238657,0.7605929913238657,0.21246133744716644,0.21246133744716644,0.24891223013401031,0.24891223013401031,0.12765218872787817,0.12765218872787817,0.20543274418937404,0.20543274418937404,0.22869348526000977,0.22869348526000977,0.075,0.075,0.075,0.075,0.043,0.043,0.048,0.048,0.2394448071718216,0.2394448071718216,1313.2220387332036,1313.2220387332036,693.915,693.915,0.000,0.000,1313.1902985074628,694.6753731343283,0.000,1314.000,1314.000,692.000,692.000,0.000,0.000,41.000
2,53,1064.000,1369.000,327.000,1017.000,290.000,980.000,307.92763157894734,998.0996240601504,1064.000,0.000,90153.42763157896,2918.186894043887,2.5579538487363607e-13,14905.671052631582,2737.394,2554893.3499712157,92483.43984962402,-2108.282,5464832.114040334,65955.345,1.0766788335318982,1090.000,0.530,36.80661456312185,1.000,0.7772096420745069,0.929,0.1613263075580189,0.001,1.6129046259202586e-07,7.8930524534505e-10,0.000,0.000,0.000,99.87740891731454,71.77378232441761,84.73066506727348,-14.009,-14.009,86.92052617445867,39.97547426456668,39.698866482558415,16.97056274847714,6.325402303505777,5.656854249492381,33.23401871576773,33.88776353185146,nan,nan,0.080,7.90240043559801e-05,nan,0.013,7.41281667693984e-05,0.002,0.082,0.000,0.005,1.6786273531065749e-06,0.000,0.002,5.652727405604486e-06,0.000,42.765464262693236,119.9827560572969,0.9761467889908257,1064.000,19075.000,432123.000,10982335.000,19258.000,360156.000,8358448.000,215850300.000,441046.000,8444376.000,196121012.000,5040676956.000,0.8595982713186633,0.005,0.11054192303440036,0.061,0.002,0.000,0.065,0.029082050257089275,0.007,0.001,0.001,0.001,0.022296044001307084,0.002,0.013994736274554677,0.003,0.002,0.001,0.001,0.001,0.003,0.011302380715812528,0.012801656402598558,0.005,0.002,0.001,0.001,0.001,0.000,0.001,13.465520791709423,13.465520791709423,228.7039433941245,228.7039433941245,0.2004004269838333,0.2004004269838333,0.011620327830314636,0.011620327830314636,0.092,0.092,0.17173178493976593,0.17173178493976593,0.2495356649160385,0.2495356649160385,0.1307332115699944,0.1307332115699944,0.21494731522004182,0.21494731522004182,0.23307844996452332,0.23307844996452332,0.096,0.096,0.096,0.096,0.018236106099522538,0.018236106099522538,0.038,0.038,0.2408836930990219,0.2408836930990219,307.84416836702604,307.84416836702604,998.1381790924162,998.1381790924162,0.000,0.000,307.92763157894734,998.0996240601504,0.000,308.000,308.000,998.000,998.000,0.000,0.000,53.000
4,32,1061.000,1302.000,421.000,1004.000,379.000,973.000,399.72667295004715,987.9462770970782,1061.000,2.7569058147491887e-12,119144.73515551366,4488.102158528171,1.8474111129762605e-12,2147.420358152684,-10396.044,450034.5669001126,67431.93779453349,-3084.459,5249339.9444467705,18478.080055759114,1.0859079249614387,1084.000,0.660,36.754688911266925,1.000,0.815,0.921,0.16573971077207153,0.002,1.1422465997581415e-06,1.9198639219425767e-08,0.000,0.000,0.000,112.37865737211575,63.471,112.29475509473481,-2.024,-2.024,63.55507803443305,42.404,41.43669871020132,16.000,6.214566618702534,5.385164807134504,30.000,31.867519704439403,nan,nan,0.10583860046629108,0.000,nan,0.002,0.000,0.000,0.060,0.000,0.004,4.749555869519074e-07,0.000,0.000,0.000,4.002348063208251e-05,87.626,120.32590180780451,0.9787822878228782,1061.000,21991.000,574945.000,16860133.000,15858.000,330831.000,8671909.000,254567391.000,304450.000,6371343.000,164877757.000,4766130531.000,0.7826963335167793,0.003,0.1455185401311851,0.087,0.002,0.004,0.054,0.018322697373748052,0.011981510946840258,0.001,0.002,0.002,0.003,0.018217672953542728,0.020346831400538445,0.002,0.000,0.000,0.001,0.001,0.012186684573236437,0.015547518794075378,0.007,0.006,0.001,0.001,0.001,0.001,0.001,0.001,3.1497453190386295,3.1497453190386295,89.85228053107858,89.85228053107858,0.040,0.040,0.036,0.036,0.1052515911716565,0.1052515911716565,0.043929655104875565,0.043929655104875565,0.18713168799877167,0.18713168799877167,0.029997574467034566,0.029997574467034566,0.085,0.085,0.069,0.069,0.023630116134881973,0.023630116134881973,0.023630116134881973,0.023630116134881973,0.005,0.005,0.050534009954806704,0.050534009954806704,0.12815234810113907,0.12815234810113907,399.8313946085797,399.8313946085797,987.9568256362354,987.9568256362354,0.000,0.000,399.72667295004715,987.9462770970782,0.000,399.000,399.000,991.000,991.000,0.000,0.000,32.000
2,51,1059.000,1443.000,147.000,894.000,110.000,855.000,127.92067988668555,874.067,1059.000,2.1316282072803006e-12,90469.33711048155,-5705.357,2.4726887204451486e-12,30934.631728045304,-13809.430,5176920.897,98680.23984891405,-3103.281,6610486.872205702,-1716796.901,1.1011619621867033,1082.000,0.704,36.72003101679705,1.000,0.7338877338877339,0.908,0.16866052742703228,0.003,2.291743818280748e-06,5.826414572395463e-08,0.000,0.000,0.000,118.77304632151002,59.838,85.42902465578996,-29.211,-29.211,93.18247388943726,43.59321898121496,42.80186911806539,15.556349186104045,6.106844072388051,5.385164807134504,29.698484809834994,30.94212719868295,nan,nan,0.081,0.000,nan,0.028,0.000,0.004,0.088,0.000,0.006,0.000,0.000,0.005,0.000,0.001,41.22011909200953,121.05382386916237,0.9787430683918669,1059.000,18978.000,430568.000,10952910.000,20192.000,392789.000,9304589.000,243078161.000,483682.000,9844471.000,236478583.000,6206224915.000,0.7360047368310794,0.004,0.16191369756397903,0.095,0.002,0.005,0.043,0.008,0.019470785185370137,0.002,0.001,0.003,0.014,0.024788704656917532,0.020310936977300277,0.005,0.002,0.001,0.004,0.002,0.010420437434345887,0.010,0.000,0.011646128553339071,0.002,0.001,0.001,0.002,0.003,0.002,13.631393611431122,13.631393611431122,221.9734561741352,221.9734561741352,0.19020388647913933,0.19020388647913933,0.014,0.014,0.5735997097530785,0.5735997097530785,0.1862233430147171,0.1862233430147171,0.24638357758522034,0.24638357758522034,0.13364111383756003,0.13364111383756003,0.20960666305395204,0.20960666305395204,0.2297360897064209,0.2297360897064209,0.083,0.083,0.083,0.083,0.029,0.029,0.042,0.042,0.24045442789793015,0.24045442789793015,128.44744069849114,128.44744069849114,873.8400208713114,873.8400208713114,0.000,0.000,127.92067988668555,874.067,0.000,132.000,132.000,873.000,873.000,0.000,0.000,51.000
2,22,1056.000,1404.000,364.000,461.000,325.000,425.000,344.2774621212121,442.5104166666667,1056.000,2.9842794901924208e-12,95167.70359848486,-4845.855,0.000,16082.44791666666,-7807.217,2871244.8613501806,85491.88541666666,1591.4073350695007,5322075.914400043,-223404.528,1.078639194799391,1081.000,0.560,36.667982753900326,1.000,0.7521367521367521,0.927,0.1620067767654811,0.001,8.09430822882215e-07,8.07021444719408e-09,2.367787463779138e-16,8.110753789698341e-11,0.000,101.44332721743791,69.63582904691012,90.12093143795914,-15.230,-15.230,80.95822482638889,40.28763129645384,39.66106403010388,16.64331697709324,6.282682518353527,5.656854249492381,32.526911934581186,33.37923403480916,nan,nan,0.085,0.000,nan,0.014421961013424965,0.000,0.002,0.077,4.391587699373696e-05,0.005,0.000,0.000,0.002,0.000,0.000,53.37114781556372,119.63961030678928,0.9768732654949122,1056.000,20357.000,487599.000,13064009.000,18491.000,372542.000,9150312.000,249105680.000,409277.000,8454634.000,208100508.000,5640065956.000,0.854,0.010,0.11187572190941512,0.068,0.005,0.004,0.061,0.030565005524137424,0.006,0.002,0.005,0.001,0.016,0.002,0.013551496242086323,0.003,0.002,0.004,0.002,0.002,0.007,0.012624362213341922,0.011350201707643202,0.001,0.003,0.001,0.002,0.003,0.000,0.002,13.548661842942238,13.548661842942238,227.432,227.432,0.19918067753314972,0.19918067753314972,0.011854752898216248,0.011854752898216248,0.15753897235559977,0.15753897235559977,0.17660553753376007,0.17660553753376007,0.24922826886177063,0.24922826886177063,0.13414516676180432,0.13414516676180432,0.21537123921073295,0.21537123921073295,0.2326425164937973,0.2326425164937973,0.10052983462810516,0.10052983462810516,0.10052983462810516,0.10052983462810516,0.019739360059557415,0.019739360059557415,0.037,0.037,0.2409248799085617,0.2409248799085617,344.42675150991516,344.42675150991516,442.46010557214936,442.46010557214936,0.000,0.000,344.2774621212121,442.5104166666667,0.000,346.000,346.000,443.000,443.000,0.000,0.000,22.000
2,18,1052.000,1332.000,948.000,423.000,911.000,387.000,928.5114068441064,404.1045627376426,1052.000,2.842170943040401e-14,90898.863,31674.39095548566,1.0516032489249483e-12,-12335.255,-48147.736,-2436916.259,88190.498,-1720.490,5561020.212337877,5723874.493,1.1274223491089923,1094.000,0.493,36.59846992787254,1.000,0.7897897897897898,0.887,0.16182227697444845,0.001,2.9158389313965276e-05,7.004323496004955e-07,1.2919939043615132e-12,4.071009123413061e-09,2.8897443593743287e-12,96.91449127184137,73.32254410527841,86.40576342002919,11.725527331608093,11.725527331608093,83.83127195709059,39.378063186874265,40.607881008493905,17.000,6.156835538995341,5.385164807134504,34.22308449270933,34.25143362962278,nan,nan,0.082,0.001,nan,-0.011,-0.001,-0.002,0.080,0.000,0.005,0.000,0.001,-0.002,0.000,0.000,-48.132,122.08326112068522,0.9616087751371115,1052.000,18422.000,413494.000,10456070.000,17994.000,302765.000,6592471.000,162532391.000,395970.000,6510293.000,137092679.000,3270855455.000,0.8090098852104243,0.074,0.13020447434163848,0.043,0.024522441238340086,0.007,0.055379712933995344,0.018524818713865618,0.016073435396136506,0.017,0.009,0.011596027770834334,0.010051565665009645,0.010735500663997671,0.001,0.006,0.016774096310097377,0.008,0.008,0.004,0.002,0.005,0.005,0.008,0.003,0.004,0.003,0.004,0.005,0.006,14.014121741056442,14.014121741056442,215.29834090918303,215.29834090918303,0.1782461404800415,0.1782461404800415,0.014174535870552063,0.014174535870552063,0.992,0.992,0.18047693371772766,0.18047693371772766,0.24910050630569458,0.24910050630569458,0.12976038649126334,0.12976038649126334,0.20465621759428043,0.20465621759428043,0.2297905534505844,0.2297905534505844,0.078,0.078,0.078,0.078,0.031331490258929985,0.031331490258929985,0.048019533940592246,0.048019533940592246,0.23915621638298035,0.23915621638298035,927.5220443200493,927.5220443200493,404.0287834116968,404.0287834116968,0.000,0.000,928.5114068441064,404.1045627376426,0.000,927.000,927.000,404.000,404.000,0.000,0.000,18.000
2,50,1030.000,1312.000,361.000,892.000,329.000,851.000,344.4233009708738,871.0233009708738,1030.000,2.8421709430404007e-13,68885.441,78.05402205682185,1.1795009413617663e-12,5959.840776699028,592.9891676877114,828991.285,104007.44077669902,-268.428,4808284.5416247165,-197847.649,1.086155170472875,1056.000,0.594,36.21376438700094,1.000,0.7850609756097561,0.921,0.1629681228705797,0.001,6.940105195544932e-09,1.215070517229454e-10,3.2072337370436747e-20,3.146194080432853e-12,0.000,101.93321248072999,65.92395407596715,66.87906871524177,-5.786,-5.786,100.97809784145537,40.38479168810556,40.11234224026316,16.000,6.198849349233832,5.385164807134504,31.000,32.477427010394074,nan,nan,0.065,2.2924624197868727e-06,nan,0.006,1.7416211829227113e-05,0.001,0.098,0.000,0.004,0.000,0.000,0.001,2.736250574767893e-06,0.000,9.373075721757763,118.5685424949238,0.9753787878787878,1030.000,15886.000,313900.000,6966334.000,20624.000,324050.000,6469748.000,144598580.000,516968.000,8211756.000,162779794.000,3601330446.000,0.8150632262754615,0.003,0.13479254356756692,0.073,0.001,0.001,0.064,0.023,0.009,0.001,0.001,0.001,0.010482028082632575,0.011449095589337861,0.015620521545956756,0.001,0.001,0.000,0.001,0.001,0.010,0.018,0.009,0.005,0.000,0.000,0.001,0.001,0.001,0.000,14.028606995940208,14.028606995940208,220.03172235190868,220.03172235190868,0.19848539680242538,0.19848539680242538,0.011809706687927246,0.011809706687927246,0.26148010285521966,0.26148010285521966,0.19736340641975403,0.19736340641975403,0.250,0.250,0.13753536270529615,0.13753536270529615,0.21362303140962008,0.21362303140962008,0.23144827783107758,0.23144827783107758,0.094,0.094,0.094,0.094,0.029,0.029,0.038168346770668986,0.038168346770668986,0.2398258000612259,0.2398258000612259,344.68083353949123,344.68083353949123,870.9780370747701,870.9780370747701,0.000,0.000,344.4233009708738,871.0233009708738,0.000,345.000,345.000,870.000,870.000,0.000,0.000,50.000
2,19,1015.000,1295.000,979.000,425.000,944.000,388.000,961.5369458128079,406.2847290640394,1015.000,0.000,76832.365,-40162.579,2.8776980798284058e-12,-3502.177,37810.22985270214,-851584.609,89096.71330049263,25561.052711786142,4736639.447,-1070793.696,1.1195449847378744,1058.000,0.396,35.949104827605794,1.000,0.7837837837837838,0.893,0.16106100884031382,0.000,3.565815481129799e-05,2.3262532788665297e-07,0.000,0.000,5.707701256351203e-13,88.69588573031722,74.78103824260133,75.69691086898492,3.450421024533471,3.450421024533471,87.78001310393363,37.67139726218123,38.01315561749642,16.15549442140351,6.0422903694716386,5.385164807134504,33.653338167428814,34.590412138071166,nan,nan,0.075,-0.001,nan,-0.003,0.001,-0.001,0.086,0.001,0.005,0.000,-0.001,0.000,0.000,0.000,-14.866,119.49747468305831,0.9593572778827977,1015.000,17800.000,388990.000,9476344.000,18559.000,321966.000,7027552.000,171178800.000,428443.000,7411070.000,159976596.000,3843922028.000,0.8765282744015169,0.054,0.092,0.030,0.024499017020933565,0.023914511113584808,0.051,0.007,0.017591454876215353,0.002,0.021,0.016482840333005143,0.019260847839229836,0.005,0.008,0.006,0.008,0.014,0.007,0.003,0.004,0.003,0.006,0.007,0.005,0.005,0.003,0.004,0.007,0.005,13.647321842610836,13.647321842610836,206.0510254278779,206.0510254278779,0.17422788590192795,0.17422788590192795,0.015655793249607086,0.015655793249607086,1.0790823103572516,1.0790823103572516,0.2117011696100235,0.2117011696100235,0.24911057949066162,0.24911057949066162,0.12997449373915082,0.12997449373915082,0.20300593638214573,0.20300593638214573,0.2283775582909584,0.2283775582909584,0.079,0.079,0.079,0.079,0.036,0.036,0.049,0.049,0.23955052345991135,0.23955052345991135,962.6112704575742,962.6112704575742,406.3859475908697,406.3859475908697,0.000,0.000,961.5369458128079,406.2847290640394,0.000,964.000,964.000,408.000,408.000,0.000,0.000,19.000
2,42,1002.000,1326.000,442.000,714.000,408.000,675.000,424.41317365269464,694.3473053892216,1002.000,1.1368683772161603e-13,69472.94610778443,486.15231811823105,0.000,-4805.784,22125.510488005883,-732560.770,92367.13772455088,-4199.455,4195327.308118606,-607116.191,1.083655551768048,1030.000,0.516,35.71814698195629,1.000,0.756,0.923,0.16119466041204547,0.001,9.342492196735803e-06,7.316735906320424e-08,2.1646500309852235e-14,5.000844758298093e-10,0.000,93.14871795766541,68.36833177520415,69.33427755267907,4.796192047043639,4.796192047043639,92.183,38.605433391203455,38.328,16.278820596099706,6.1273880218826315,5.385164807134504,32.49977375486862,33.074057936746534,nan,nan,0.069,1.529688695060571e-05,nan,-0.005,0.001,-0.001,0.092,0.000,0.004,0.000,-0.001,-0.001,5.9049074529972556e-05,0.000,-11.387,116.81118318204308,0.9728155339805825,1002.000,16446.000,339404.000,7851726.000,19386.000,313380.000,6430922.000,148382706.000,467434.000,7481918.000,150737388.000,3413550680.000,0.8684724464429089,0.044275628611212675,0.10004728382142336,0.056,0.017861605928161745,0.008,0.055,0.026,0.010576929148273882,0.006,0.010269864605249195,0.003,0.017,0.007,0.012433209676716628,0.003,0.014218543480249384,0.010182295854388526,0.004,0.001,0.001,0.005,0.009,0.005,0.003,0.008,0.003,0.006,0.003,0.002,13.777802012860775,13.777802012860775,215.18206100165844,215.18206100165844,0.20124709606170654,0.20124709606170654,0.011479780077934265,0.011479780077934265,0.22146801369210525,0.22146801369210525,0.2070804387331009,0.2070804387331009,0.24884732067584991,0.24884732067584991,0.139,0.139,0.21475255588987868,0.21475255588987868,0.2320154458284378,0.2320154458284378,0.083,0.083,0.083,0.083,0.029,0.029,0.038,0.038,0.24071069806814194,0.24071069806814194,424.6296832544206,424.6296832544206,694.3939066064715,694.3939066064715,0.000,0.000,424.41317365269464,694.3473053892216,0.000,426.000,426.000,696.000,696.000,0.000,0.000,42.000
